Response	Gene ENSEMBL ID	quantitative sorting score	visualization score	baseline score	Percent appearing in restart set
PD-0332991	ENSG00000169918	-3.2436474459414735e-05	0.049710964069385355	-0.022219492759868103	0.0
PD-0332991	ENSG00000104881	-3.243847546663358e-05	0.04971070549105462	-0.12561984977234042	0.0
PD-0332991	ENSG00000204991	-3.243889843865693e-05	0.04971065083288112	-0.06480012642327308	0.0
PD-0332991	ENSG00000254122	-3.243924527659917e-05	0.049710606013064734	0.07269777085715089	0.0
PD-0332991	ENSG00000113212	-3.2439435796460034e-05	0.04971058139330967	-0.019662866146376596	0.0
PD-0332991	ENSG00000182534	-3.244067532666633e-05	0.04971042121615058	0.0492992124923069	0.0
PD-0332991	ENSG00000132530	-3.244172445783397e-05	0.04971028564313341	0.006728872134971652	0.0
PD-0332991	ENSG00000248099	-3.244181558384956e-05	0.04971027386745725	0.053968905846388984	0.0
PD-0332991	ENSG00000213445	-3.2442726942683334e-05	0.04971015609794412	0.045792244590430596	0.0
PD-0332991	ENSG00000146147	-3.2443235934444935e-05	0.04971009032394849	-0.0005847614137566787	0.0
PD-0332991	ENSG00000116337	-3.244366874184844e-05	0.049710034394806965	0.1548391762448621	0.0
PD-0332991	ENSG00000104324	-3.244550989548507e-05	0.04970979647340944	0.048477896791750255	0.0
PD-0332991	ENSG00000103056	-3.244648256076499e-05	0.04970967078162678	0.013303138499902578	0.0
PD-0332991	ENSG00000178597	-3.244664080806685e-05	0.04970965033226369	-0.054654046898467916	0.0
PD-0332991	ENSG00000171302	-3.244683233133892e-05	0.04970962558284374	-0.06090694186590934	0.0
PD-0332991	ENSG00000179750	-3.244722765022206e-05	0.04970957449812203	0.026031563620162606	0.0
PD-0332991	ENSG00000204130	-3.2448539176870115e-05	0.049709405017288495	0.03503456341338488	0.0
PD-0332991	ENSG00000111341	-3.24519728744765e-05	0.049708961300850625	-0.08998079043196908	0.0
PD-0332991	ENSG00000122481	-3.2452111869663164e-05	0.04970894333932455	0.07769162337840022	0.0
PD-0332991	ENSG00000153904	-3.245310702278681e-05	0.04970881474157082	-0.012679869887779109	0.0
PD-0332991	ENSG00000181656	-3.2454688338219565e-05	0.04970861039752793	-0.011335942450931814	0.0
PD-0332991	ENSG00000154640	-3.245516337610474e-05	0.049708549011190976	0.12075369368081958	0.0
PD-0332991	ENSG00000144589	-3.245546183478798e-05	0.049708510443140154	-0.07109150915827865	0.0
PD-0332991	ENSG00000167644	-3.2455556048138205e-05	0.04970849826850599	-0.09973990664753152	0.0
PD-0332991	ENSG00000155307	-3.245622280769702e-05	0.04970841210711083	0.08920802728700987	0.0
PD-0332991	ENSG00000110074	-3.2456521382468126e-05	0.049708373524058665	0.05467298180994407	0.0
PD-0332991	ENSG00000158164	-3.245810659082647e-05	0.049708168676956016	0.04702473085429969	0.0
PD-0332991	ENSG00000153802	-3.2458395030062826e-05	0.04970813140365907	0.05081497106585632	0.0
PD-0332991	ENSG00000237441	-3.246044426843842e-05	0.04970786659270114	-0.140667789326168	0.0
PD-0332991	ENSG00000137968	-3.2462002015098756e-05	0.049707665294311344	-0.064622185184854	0.0
PD-0332991	ENSG00000176597	-3.246354064935784e-05	0.04970746646570415	-0.03241288363771743	0.0
PD-0332991	ENSG00000148935	-3.2464355308741094e-05	0.04970736119208921	0.029041344732392213	0.0
PD-0332991	ENSG00000170373	-3.2464371708145586e-05	0.04970735907289114	0.0049229377398528895	0.0
PD-0332991	ENSG00000248383	-3.2464883996210176e-05	0.04970729287293377	0.0033576126812128555	0.0
PD-0332991	ENSG00000120328	-3.2464883996210176e-05	0.04970729287293377	-0.034375169344340366	0.0
PD-0332991	ENSG00000171815	-3.2464883996210176e-05	0.04970729287293377	0.0542032757437119	0.0
PD-0332991	ENSG00000113211	-3.2464883996210176e-05	0.04970729287293377	-0.0029527957999628276	0.0
PD-0332991	ENSG00000099715	-3.2464883996210176e-05	0.04970729287293377	0.039862519585694305	0.0
PD-0332991	ENSG00000128536	-3.2464883996210176e-05	0.04970729287293377	0.0751626256818228	0.0
PD-0332991	ENSG00000187372	-3.2464883996210176e-05	0.04970729287293377	-0.04667139927994378	0.0
PD-0332991	ENSG00000120322	-3.2464883996210176e-05	0.04970729287293377	-0.06859353798769588	0.0
PD-0332991	ENSG00000103145	-3.2466120783656965e-05	0.049707133050205264	-0.0043005690881063995	0.0
PD-0332991	ENSG00000099917	-3.246618668500931e-05	0.049707124534163184	-0.027455436498333177	0.0
PD-0332991	ENSG00000174951	-3.246669469722409e-05	0.0497070588867486	-0.11081792376050027	0.0
PD-0332991	ENSG00000197415	-3.2466699657056884e-05	0.04970705824581873	0.036018774827900904	0.0
PD-0332991	ENSG00000112852	-3.24674780066541e-05	0.04970695766430274	-0.049362970821674894	0.0
PD-0332991	ENSG00000167995	-3.246766250058053e-05	0.04970693382324356	-0.08012505889582237	0.0
PD-0332991	ENSG00000168016	-3.2469075394414416e-05	0.049706751243328	0.031519898498662866	0.0
PD-0332991	ENSG00000110987	-3.246995844666794e-05	0.04970663713170685	0.04147361449388674	0.0
PD-0332991	ENSG00000089682	-3.247111700481309e-05	0.049706487418088426	0.0080300191182781	0.0
PD-0332991	ENSG00000158270	-3.247148852615657e-05	0.049706439408582055	0.09182731230634893	0.0
PD-0332991	ENSG00000196422	-3.247196159122757e-05	0.04970637827718021	-0.05922884448622489	0.0
PD-0332991	ENSG00000256043	-3.2472150163073026e-05	0.04970635390915566	0.03461490781432756	0.0
PD-0332991	ENSG00000176058	-3.2474917130383026e-05	0.04970599635033155	-0.015940457575816264	0.0
PD-0332991	ENSG00000151233	-3.247541070045597e-05	0.04970593256918956	0.09833760586980625	0.0
PD-0332991	ENSG00000154642	-3.247541225352457e-05	0.04970593236849569	0.014037473018310211	0.0
PD-0332991	ENSG00000156689	-3.247555039600973e-05	0.04970591451715918	0.022324548883317863	0.0
PD-0332991	ENSG00000166840	-3.247555039600973e-05	0.04970591451715918	0.05117973851396496	0.0
PD-0332991	ENSG00000160408	-3.247599829974946e-05	0.04970585663720739	-0.03742687647327058	0.0
PD-0332991	ENSG00000100450	-3.247698198467e-05	0.04970572952142174	0.07734201358205536	0.0
PD-0332991	ENSG00000120519	-3.2477373197190417e-05	0.049705678967341	0.09229187788498917	0.0
PD-0332991	ENSG00000120451	-3.247756053641315e-05	0.049705654758601	-0.0551138292491329	0.0
PD-0332991	ENSG00000135973	-3.248182115970091e-05	0.049705104183447035	0.07991540991160095	0.0
PD-0332991	ENSG00000165588	-3.248282682916732e-05	0.04970497422672851	0.0524834686257365	0.0
PD-0332991	ENSG00000134313	-3.2485045414896004e-05	0.049704687532013514	0.014622018896622723	0.0
PD-0332991	ENSG00000154328	-3.2485980992762254e-05	0.04970456663281803	0.12465096535934952	0.0
PD-0332991	ENSG00000138434	-3.2486552368469954e-05	0.049704492797313926	-0.02859172648162148	0.0
PD-0332991	ENSG00000174915	-3.248704040248522e-05	0.04970442973156393	0.08894702097560375	0.0
PD-0332991	ENSG00000063169	-3.2487394892694834e-05	0.04970438392289028	0.003004515602949875	0.0
PD-0332991	ENSG00000005448	-3.248898168792755e-05	0.04970417887072524	0.02358005182182952	0.0
PD-0332991	ENSG00000164197	-3.2489123931626815e-05	0.049704160489413084	0.004411921168490333	0.0
PD-0332991	ENSG00000166783	-3.249042050845715e-05	0.04970399294045609	0.026997723781154462	0.0
PD-0332991	ENSG00000175573	-3.249090704678022e-05	0.04970393006798555	-0.003295083615792958	0.0
PD-0332991	ENSG00000168256	-3.249109156914311e-05	0.049703906223251694	-0.08288631197513766	0.0
PD-0332991	ENSG00000130812	-3.2491801911663596e-05	0.049703814429888096	0.034064955276484635	0.0
PD-0332991	ENSG00000166582	-3.249268789288278e-05	0.04970369993977404	0.08918093761039447	0.0
PD-0332991	ENSG00000083535	-3.249269265356721e-05	0.04970369932457894	0.08144382359668788	0.0
PD-0332991	ENSG00000154620	-3.249335096786689e-05	0.04970361425451467	0.058810007093497145	0.0
PD-0332991	ENSG00000130045	-3.249415534118011e-05	0.049703510310107744	0.04708437307702626	0.0
PD-0332991	ENSG00000184154	-3.249503588026397e-05	0.04970339652324866	0.00565065371484992	0.0
PD-0332991	ENSG00000132819	-3.249672381924186e-05	0.0497031784008755	0.05561801693305428	0.0
PD-0332991	ENSG00000183580	-3.2497522791316135e-05	0.049703075154438746	0.0877251973323856	0.0
PD-0332991	ENSG00000179284	-3.24977232539632e-05	0.04970304924983622	-0.010203467988059139	0.0
PD-0332991	ENSG00000243251	-3.2498535271120525e-05	0.04970294431766052	-0.11814982735970625	0.0
PD-0332991	ENSG00000100364	-3.249870662328015e-05	0.04970292217483415	-0.027668175791397614	0.0
PD-0332991	ENSG00000185069	-3.250040314890024e-05	0.04970270294286	0.040524453744616745	0.0
PD-0332991	ENSG00000089177	-3.250132333276688e-05	0.049702584032940055	-0.06864305220445478	0.0
PD-0332991	ENSG00000072952	-3.250171062001655e-05	0.04970253398609885	0.05144480323841033	0.0
PD-0332991	ENSG00000164087	-3.2502792134453166e-05	0.04970239422838331	0.11933094279854572	0.0
PD-0332991	ENSG00000133317	-3.250316895258667e-05	0.04970234553440408	-0.018460241093580056	0.0
PD-0332991	ENSG00000185101	-3.250365373560934e-05	0.04970228288876063	-0.11154525193632461	0.0
PD-0332991	ENSG00000049883	-3.2504386400000205e-05	0.04970218821087372	0.06801619322662948	0.0
PD-0332991	ENSG00000189195	-3.25049993996803e-05	0.04970210899654979	0.07327796174432356	0.0
PD-0332991	ENSG00000180537	-3.2505320197892426e-05	0.049702067541693755	0.0286029812143046	0.0
PD-0332991	ENSG00000054983	-3.2506096035590616e-05	0.04970196728477562	0.026754099340822776	0.0
PD-0332991	ENSG00000130508	-3.250690044718286e-05	0.04970186333542212	0.018819811748614836	0.0
PD-0332991	ENSG00000154146	-3.2509524404356456e-05	0.049701524256952304	0.06572241527789136	0.0
PD-0332991	ENSG00000102543	-3.251002574329025e-05	0.04970145947188636	0.12609364989039146	0.0
PD-0332991	ENSG00000204965	-3.251048421418711e-05	0.04970140022640334	-0.035552218526786215	0.0
PD-0332991	ENSG00000171428	-3.2511323584911105e-05	0.04970129175948796	-0.022203366983633312	0.0
PD-0332991	ENSG00000242221	-3.2511399420556675e-05	0.04970128195969591	0.018190837413885656	0.0
PD-0332991	ENSG00000158615	-3.251457699089551e-05	0.04970087134107032	-0.03660277436876462	0.0
PD-0332991	ENSG00000187742	-3.251699684075965e-05	0.0497005586381812	-0.00010155545080613336	0.0
PD-0332991	ENSG00000123405	-3.251701258599291e-05	0.049700556603517805	0.016240133866507224	0.0
PD-0332991	ENSG00000169221	-3.251803749363047e-05	0.04970042416076419	-0.05649867338752575	0.0
PD-0332991	ENSG00000198354	-3.2518333271124845e-05	0.049700385939187554	0.06659391496870316	0.0
PD-0332991	ENSG00000146414	-3.2520143617977943e-05	0.049700151998768496	0.0402999350231479	0.0
PD-0332991	ENSG00000116786	-3.2520347539037256e-05	0.0497001256472558	-0.023386843407004948	0.0
PD-0332991	ENSG00000137975	-3.252119500450763e-05	0.04970001613430421	-0.13149887933064552	0.0
PD-0332991	ENSG00000015520	-3.252130232059764e-05	0.04970000226648048	-0.052720460076926934	0.0
PD-0332991	ENSG00000177096	-3.252192882232683e-05	0.049699921307366585	-0.04592213116523662	0.0
PD-0332991	ENSG00000168101	-3.252213285594048e-05	0.04969989494130916	-0.012802085823379496	0.0
PD-0332991	ENSG00000186732	-3.252252173405218e-05	0.049699844688890264	-0.05147637472612963	0.0
PD-0332991	ENSG00000164691	-3.2523392334089384e-05	0.0496997321863954	0.03103194229074061	0.0
PD-0332991	ENSG00000183513	-3.252360333878856e-05	0.049699704919505816	0.02545964970412194	0.0
PD-0332991	ENSG00000253719	-3.252409350148175e-05	0.04969964157867936	0.050714187044682855	0.0
PD-0332991	ENSG00000173598	-3.252513685382443e-05	0.049699506752425564	-0.015664548728000823	0.0
PD-0332991	ENSG00000135248	-3.252529897769419e-05	0.04969948580211653	-0.041250507647538064	0.0
PD-0332991	ENSG00000162300	-3.252558517619358e-05	0.049699448818376776	-0.02706091436674451	0.0
PD-0332991	ENSG00000180346	-3.252569308791713e-05	0.04969943487358283	-0.04291815034464454	0.0
PD-0332991	ENSG00000204099	-3.252829731139353e-05	0.04969909834518202	-0.01969644005593743	0.0
PD-0332991	ENSG00000163092	-3.2529059518026974e-05	0.04969899984972578	0.031238979953838175	0.0
PD-0332991	ENSG00000158481	-3.252955549159116e-05	0.049698935757994826	0.012619725842890457	0.0
PD-0332991	ENSG00000176393	-3.253062168627819e-05	0.049698797979959936	-0.05790188685730517	0.0
PD-0332991	ENSG00000139514	-3.253064585909596e-05	0.04969879485624963	0.019848798804666216	0.0
PD-0332991	ENSG00000164283	-3.253106713032376e-05	0.04969874041785989	0.08858699800503617	0.0
PD-0332991	ENSG00000119787	-3.2531811044449825e-05	0.04969864428623621	0.01391693543017791	0.0
PD-0332991	ENSG00000082497	-3.2532728700787e-05	0.049698525702933954	-0.14110022817468243	0.0
PD-0332991	ENSG00000126453	-3.253375346463742e-05	0.0496983932787611	0.06145209928221391	0.0
PD-0332991	ENSG00000159784	-3.253394961292299e-05	0.049698367931678	0.08569922344115144	0.0
PD-0332991	ENSG00000141560	-3.2533993384316986e-05	0.04969836227535958	-0.04581642420545075	0.0
PD-0332991	ENSG00000066777	-3.253609510052373e-05	0.049698090683001836	-0.005801572426087726	0.0
PD-0332991	ENSG00000149926	-3.253683513559989e-05	0.049697995052644856	-0.024492079128218554	0.0
PD-0332991	ENSG00000102904	-3.253775361116696e-05	0.04969787636347836	0.08396081525928076	0.0
PD-0332991	ENSG00000126860	-3.253808372289856e-05	0.049697833705091274	0.07189061881637596	0.0
PD-0332991	ENSG00000125967	-3.2538351709143e-05	0.04969779907481353	-0.0654925842366771	0.0
PD-0332991	ENSG00000138660	-3.253941007827216e-05	0.04969766230802922	0.09357913369290437	0.0
PD-0332991	ENSG00000168994	-3.253974922998391e-05	0.04969761848145894	-0.026822509014394487	0.0
PD-0332991	ENSG00000116176	-3.2541058933701275e-05	0.04969744923619196	-0.02521333365883894	0.0
PD-0332991	ENSG00000169895	-3.254233480195816e-05	0.04969728436328146	0.09290645210293057	0.0
PD-0332991	ENSG00000166471	-3.254289889468335e-05	0.04969721146891413	-0.05003526293355397	0.0
PD-0332991	ENSG00000105205	-3.254326971369061e-05	0.049697163550166505	0.06295429248387219	0.0
PD-0332991	ENSG00000121900	-3.254378973964327e-05	0.049697096350287615	-0.09834134458557033	0.0
PD-0332991	ENSG00000163806	-3.2544571514903435e-05	0.04969699532609345	0.010303316057044142	0.0
PD-0332991	ENSG00000152078	-3.2544769582243925e-05	0.049696969731022236	-0.027942149391251506	0.0
PD-0332991	ENSG00000151914	-3.254526752087813e-05	0.0496969053853569	-0.03531568874593108	0.0
PD-0332991	ENSG00000198858	-3.254563839174539e-05	0.04969685745990773	0.020702261218166366	0.0
PD-0332991	ENSG00000171729	-3.254689517230094e-05	0.049696695053588	-0.06671439379026992	0.0
PD-0332991	ENSG00000159069	-3.2548325198616795e-05	0.04969651025974309	-0.011243405332338717	0.0
PD-0332991	ENSG00000176542	-3.254843102954672e-05	0.04969649658383781	0.036127134850355035	0.0
PD-0332991	ENSG00000161682	-3.2548796020714555e-05	0.04969644941818742	-0.05672487893280005	0.0
PD-0332991	ENSG00000174502	-3.2549460475671675e-05	0.049696363554602295	-0.019257268939485168	0.0
PD-0332991	ENSG00000126903	-3.2550006290926044e-05	0.04969629302212444	-0.07211769504402807	0.0
PD-0332991	ENSG00000186912	-3.255080176469099e-05	0.04969619022775351	-0.019511530130089935	0.0
PD-0332991	ENSG00000176182	-3.2551406872678826e-05	0.049696112033226304	0.04864168158224913	0.0
PD-0332991	ENSG00000108759	-3.2552979419061786e-05	0.04969590882235587	-0.036085087779851914	0.0
PD-0332991	ENSG00000134253	-3.255439027495172e-05	0.04969572650579175	0.0407828007211599	0.0
PD-0332991	ENSG00000167112	-3.255479153724794e-05	0.04969567465303791	-0.06503768704568064	0.0
PD-0332991	ENSG00000106336	-3.2556035812853935e-05	0.04969551386265888	0.1024728282733801	0.0
PD-0332991	ENSG00000031003	-3.2556145570570766e-05	0.049695499679318134	-0.008165595633524932	0.0
PD-0332991	ENSG00000109065	-3.255712054004163e-05	0.049695373689778506	-0.024555370039024388	0.0
PD-0332991	ENSG00000253846	-3.2557484609775614e-05	0.049695326643199575	-0.04186746393258073	0.0
PD-0332991	ENSG00000166510	-3.255775841804301e-05	0.04969529126057623	-0.006204816404160617	0.0
PD-0332991	ENSG00000172322	-3.255803406846593e-05	0.04969525563990202	-0.07914912134222257	0.0
PD-0332991	ENSG00000183640	-3.2558356724043854e-05	0.04969521394502959	-0.07521788162208347	0.0
PD-0332991	ENSG00000159496	-3.255909039816593e-05	0.04969511913666108	-0.009557864413902318	0.0
PD-0332991	ENSG00000165716	-3.2560033126978774e-05	0.049694997313391054	-0.008518021223749294	0.0
PD-0332991	ENSG00000161905	-3.256155229440523e-05	0.04969480100036752	-0.10270314498609831	0.0
PD-0332991	ENSG00000185681	-3.2561797205094855e-05	0.04969476935200728	0.035262201325999026	0.0
PD-0332991	ENSG00000170442	-3.25637606547314e-05	0.049694515627020826	-0.01841974347680916	0.0
PD-0332991	ENSG00000214128	-3.256434056666794e-05	0.04969444068843035	0.01899471902639294	0.0
PD-0332991	ENSG00000170854	-3.2564809724487576e-05	0.0496943800619395	0.04125066648772244	0.0
PD-0332991	ENSG00000261934	-3.256488069861215e-05	0.049694370890373055	-0.034078441963121174	0.0
PD-0332991	ENSG00000011083	-3.25650055426476e-05	0.049694354757516566	0.019126779482526585	0.0
PD-0332991	ENSG00000215218	-3.256508884463138e-05	0.049694343992893776	-0.004567454861706774	0.0
PD-0332991	ENSG00000184194	-3.256643083616306e-05	0.04969417057526347	0.025721312111868427	0.0
PD-0332991	ENSG00000061337	-3.2569330921665605e-05	0.04969379581436248	0.0791152206160736	0.0
PD-0332991	ENSG00000101938	-3.256946023755002e-05	0.04969377910363539	0.03254537756071369	0.0
PD-0332991	ENSG00000120727	-3.257006730332467e-05	0.049693700656114975	0.04423808536150314	0.0
PD-0332991	ENSG00000124818	-3.2570801908722986e-05	0.04969360572740315	0.08622216165620596	0.0
PD-0332991	ENSG00000182013	-3.257107723817553e-05	0.049693570148206044	0.04185737007093006	0.0
PD-0332991	ENSG00000105058	-3.257317665373774e-05	0.049693298853147	-0.016345480841231195	0.0
PD-0332991	ENSG00000183479	-3.257321086667252e-05	0.049693294432011745	0.07507923008281694	0.0
PD-0332991	ENSG00000196428	-3.2573264776713095e-05	0.04969328746553598	-0.03413053612648861	0.0
PD-0332991	ENSG00000109576	-3.2573293276554614e-05	0.049693283782669975	-0.01891274491502457	0.0
PD-0332991	ENSG00000063241	-3.257583791744015e-05	0.04969295495377506	0.02060591103179531	0.0
PD-0332991	ENSG00000107738	-3.2577077959849944e-05	0.04969279471042694	-0.14582208554637713	0.0
PD-0332991	ENSG00000111049	-3.257720265083814e-05	0.04969277859734785	-0.03488206506990941	0.0
PD-0332991	ENSG00000177465	-3.257863602876707e-05	0.049692593370393806	-0.12936471749702533	0.0
PD-0332991	ENSG00000188636	-3.257901570343202e-05	0.049692544307281906	-0.01934339302656287	0.0
PD-0332991	ENSG00000008086	-3.257926068193394e-05	0.049692512650158685	0.0693593162862554	0.0
PD-0332991	ENSG00000140937	-3.2579377603608965e-05	0.049692497541061996	0.04163240031689882	0.0
PD-0332991	ENSG00000113716	-3.2581256750949106e-05	0.04969225470996281	-0.02356177000442657	0.0
PD-0332991	ENSG00000135842	-3.25830433673881e-05	0.04969202383608485	-0.0009522851619783208	0.0
PD-0332991	ENSG00000184226	-3.258374800522966e-05	0.04969193277990318	0.0755494537916249	0.0
PD-0332991	ENSG00000198855	-3.258424620692367e-05	0.04969186840024418	0.03397552893698072	0.0
PD-0332991	ENSG00000177363	-3.2584722743119704e-05	0.049691806820289376	0.04800428316567028	0.0
PD-0332991	ENSG00000159618	-3.2584722743119704e-05	0.049691806820289376	0.027045625693540912	0.0
PD-0332991	ENSG00000188580	-3.258497197706706e-05	0.0496917746132601	-0.0167096934465194	0.0
PD-0332991	ENSG00000198546	-3.25862863218494e-05	0.04969160476825574	-0.014463381556333595	0.0
PD-0332991	ENSG00000116237	-3.2588330704777894e-05	0.04969134058473853	-0.001681198187171082	0.0
PD-0332991	ENSG00000157259	-3.2589277033794494e-05	0.049691218296235455	-0.04157735171896838	0.0
PD-0332991	ENSG00000105778	-3.259406551462738e-05	0.0496905995091722	0.01942717651156801	0.0
PD-0332991	ENSG00000139572	-3.259409568690864e-05	0.049690595610186704	0.08323459023188047	0.0
PD-0332991	ENSG00000177706	-3.259457562332495e-05	0.04969053359084154	-0.035778662368805156	0.0
PD-0332991	ENSG00000168916	-3.259468797837218e-05	0.04969051907186315	0.028808760954764936	0.0
PD-0332991	ENSG00000123453	-3.259477179837875e-05	0.04969050824029934	0.036641123716690975	0.0
PD-0332991	ENSG00000198570	-3.2595036051329736e-05	0.04969047409245303	-0.01992987912053286	0.0
PD-0332991	ENSG00000165084	-3.259698690725225e-05	0.04969022199487778	0.004616469592854066	0.0
PD-0332991	ENSG00000144868	-3.2597185337499565e-05	0.049690196352910256	0.015518733577941788	0.0
PD-0332991	ENSG00000134775	-3.2597539396217226e-05	0.04969015059999576	0.02856619573505197	0.0
PD-0332991	ENSG00000158786	-3.2597730892951305e-05	0.04969012585400515	0.0256237889558776	0.0
PD-0332991	ENSG00000188784	-3.2597730892951305e-05	0.04969012585400515	0.11871622660921197	0.0
PD-0332991	ENSG00000169372	-3.2597825154709975e-05	0.04969011367311546	0.08126935480891884	0.0
PD-0332991	ENSG00000006015	-3.259954139400817e-05	0.04968989189365925	0.045153402529969654	0.0
PD-0332991	ENSG00000039523	-3.26000918709067e-05	0.04968982075878468	-0.04904774599422368	0.0
PD-0332991	ENSG00000205413	-3.260034635018872e-05	0.04968978787393182	-0.014580197984041584	0.0
PD-0332991	ENSG00000125827	-3.260133791588983e-05	0.0496896597397595	0.02699205856298749	0.0
PD-0332991	ENSG00000130720	-3.2602286538938034e-05	0.04968953715481229	0.04156762616333252	0.0
PD-0332991	ENSG00000171773	-3.260250752627149e-05	0.049689508597925904	0.07149870392392911	0.0
PD-0332991	ENSG00000243543	-3.260302467073243e-05	0.04968944177040514	0.07881152120930722	0.0
PD-0332991	ENSG00000175606	-3.2603130009465304e-05	0.04968942815810357	0.07570153469250941	0.0
PD-0332991	ENSG00000102743	-3.2604407770078223e-05	0.049689263040655095	0.08936676330276312	0.0
PD-0332991	ENSG00000174343	-3.2604629243920026e-05	0.04968923442090011	0.030465460003442447	0.0
PD-0332991	ENSG00000221869	-3.260575277907591e-05	0.0496890892330955	-0.09693822780691172	0.0
PD-0332991	ENSG00000183340	-3.260718577297154e-05	0.049688904055767806	0.01309761776164168	0.0
PD-0332991	ENSG00000058799	-3.260808402402191e-05	0.049688787980096016	-0.08047425083466773	0.0
PD-0332991	ENSG00000146360	-3.2609514112415724e-05	0.04968860317822914	0.050374430087341035	0.0
PD-0332991	ENSG00000125780	-3.2609596567721843e-05	0.0496885925230175	-0.014373339256960837	0.0
PD-0332991	ENSG00000141485	-3.261133607503274e-05	0.04968836773677359	0.022709023352860142	0.0
PD-0332991	ENSG00000170180	-3.261197468505803e-05	0.0496882852129762	0.0715183719441145	0.0
PD-0332991	ENSG00000171819	-3.261284084810763e-05	0.049688173283847004	-0.060870134837322364	0.0
PD-0332991	ENSG00000162972	-3.2614435427764276e-05	0.04968796722574689	-0.00804842792808836	0.0
PD-0332991	ENSG00000155846	-3.261465393229329e-05	0.04968793898969864	0.043977671512971044	0.0
PD-0332991	ENSG00000068308	-3.26149210246802e-05	0.04968790447492882	0.019888911437564955	0.0
PD-0332991	ENSG00000141744	-3.261647790911782e-05	0.04968770328795897	0.039824893280219396	0.0
PD-0332991	ENSG00000112183	-3.2616493464880334e-05	0.04968770127777976	0.038968845170860335	0.0
PD-0332991	ENSG00000148832	-3.261812739700325e-05	0.04968749013439312	0.03907436390087056	0.0
PD-0332991	ENSG00000162444	-3.2618376108121635e-05	0.04968745799492595	-0.09415549228693633	0.0
PD-0332991	ENSG00000163686	-3.2618387081784647e-05	0.04968745657686437	0.0028898270521670088	0.0
PD-0332991	ENSG00000007216	-3.2619962982607874e-05	0.049687252932519445	-0.02058499555919634	0.0
PD-0332991	ENSG00000100078	-3.26202648748811e-05	0.049687213920766096	-0.08434394788290929	0.0
PD-0332991	ENSG00000103044	-3.2621263849178574e-05	0.04968708482922467	-0.07493504923499077	0.0
PD-0332991	ENSG00000176407	-3.2621976988365654e-05	0.04968699267446439	0.11381173046082066	0.0
PD-0332991	ENSG00000059378	-3.262240737532226e-05	0.049686937058102905	-0.019204519111217216	0.0
PD-0332991	ENSG00000173905	-3.2622771586532866e-05	0.049686889993241785	0.1413923233877255	0.0
PD-0332991	ENSG00000162571	-3.26234654965359e-05	0.04968680032335525	0.0278510639149444	0.0
PD-0332991	ENSG00000204882	-3.2626107071301744e-05	0.049686458968268156	0.014335364334750996	0.0
PD-0332991	ENSG00000153237	-3.262694271633649e-05	0.04968635098280157	-0.01314770805753886	0.0
PD-0332991	ENSG00000141504	-3.2627823440960015e-05	0.04968623717196629	0.03269997043563899	0.0
PD-0332991	ENSG00000110917	-3.262912904355806e-05	0.04968606845666271	-0.006163594411502297	0.0
PD-0332991	ENSG00000102243	-3.262979112248999e-05	0.04968598290011727	-0.12911650462820504	0.0
PD-0332991	ENSG00000151327	-3.263047061070559e-05	0.049685895093873056	-0.039899030016314875	0.0
PD-0332991	ENSG00000113108	-3.2631197399492944e-05	0.04968580117525564	-0.14392318081709718	0.0
PD-0332991	ENSG00000178226	-3.263140914746148e-05	0.04968577381231775	0.004883561616229991	0.0
PD-0332991	ENSG00000133561	-3.2632137690685604e-05	0.049685679666984846	0.05181809883753022	0.0
PD-0332991	ENSG00000088356	-3.2632661435979523e-05	0.04968561198647748	0.06744628736730984	0.0
PD-0332991	ENSG00000161849	-3.2632820808071334e-05	0.049685591391764435	-0.0005631368208569401	0.0
PD-0332991	ENSG00000133639	-3.263581234782502e-05	0.04968520481277135	-0.02429557269003583	0.0
PD-0332991	ENSG00000206052	-3.263706868893145e-05	0.049685042463239036	-0.006192347846639158	0.0
PD-0332991	ENSG00000149305	-3.2637473532506697e-05	0.049684990147697686	0.03235637959736061	0.0
PD-0332991	ENSG00000113248	-3.263810338180465e-05	0.04968490875599727	-0.04805403582668408	0.0
PD-0332991	ENSG00000146067	-3.263826748047144e-05	0.049684887550496895	-0.028255929846425387	0.0
PD-0332991	ENSG00000180638	-3.263831381867049e-05	0.04968488156248544	-0.03016145978368179	0.0
PD-0332991	ENSG00000143036	-3.263840232108097e-05	0.04968487012584225	-0.15972474082849447	0.0
PD-0332991	ENSG00000090971	-3.264138047832835e-05	0.04968448527619133	0.05187937969141419	0.0
PD-0332991	ENSG00000121297	-3.2642309897548815e-05	0.049684365172841215	0.10709589200096004	0.0
PD-0332991	ENSG00000110108	-3.264264058551121e-05	0.04968432243999122	0.014111802797781153	0.0
PD-0332991	ENSG00000130035	-3.2645873429186896e-05	0.04968390467871915	-0.009755682583460743	0.0
PD-0332991	ENSG00000103150	-3.2647074366479786e-05	0.04968374948869406	-0.06755423002661075	0.0
PD-0332991	ENSG00000169933	-3.264759098320472e-05	0.0496836827293695	-0.07866475479551055	0.0
PD-0332991	ENSG00000159322	-3.2648956047308144e-05	0.049683506330207176	0.009009871128470357	0.0
PD-0332991	ENSG00000111913	-3.2651105457763544e-05	0.04968322857460371	0.06210105084445364	0.0
PD-0332991	ENSG00000142494	-3.265121450945198e-05	0.04968321448249884	0.05044157110359101	0.0
